category,title,price,rating,review_count,availability,discount
clothing,"BIC Gelocity Quick Dry Ocean Themed Gel Pens, Medium Point (0.7mm), 16-Count Gel Pen Set (Assorted Colors May Vary), Colored Gel Pens for Note Taking and Journaling, Perfect Teachers",15.74,4.5,636,5,1.27
clothing,"3 Pack Copper Compression Socks - Compression Socks Women & Men Circulation - Best for Medical,Running,Athletic",14.99,4.5,683,7,4.33
clothing,Work All-Day Superior Comfort Insoles,12.54,4.5,776,10,2.58
clothing,"Expandable Hardside Luggage, Suitcase with Wheels, 30-Inch Spinner with Four Spinner Wheels and Scratch-Resistant Surface, Black",109.99,4.5,677,4,30.52
clothing,BAGAIL 8 Set Packing Cubes Luggage Packing Organizers for Travel Accessories-Cream,16.99,4.5,388,10,1.94
clothing,"Ninebot MAX Foldable Electric Scooter, Power by 350W/450W Motor, Long Miles Range, 18.6/22 mph, Dual Suspension (MAX G2 Only), Commuter Scooter for Adults, UL-2271 2272 Certified",599.98,4.5,235,1,90.67
clothing,"Large Travel Laptop Backpack, School Backpack, Carry on Backpack, Extra Sturdy 17 Inch TSA Friendly with USB Port, Water Resistant College School Rucksack Book Bag Gifts for Men Women, Black",23.98,4.5,307,1,4.11
clothing,"Right Pack Backpack - Durable Daypack with Padded 15"" Laptop Sleeve, Spacious Main Compartment & Integrated Water Bottle Pocket - Black",64.5,4.5,725,1,6.11
clothing,"Vault Everyday Laptop Backpack, TNF Black-NPF, One Size",65.0,4.5,523,2,11.23
clothing,"Beats Solo3 Wireless On-Ear Headphones - Apple W1 Headphone Chip, Class 1 Bluetooth, 40 Hours of Listening Time, Built-in Microphone - Black",119.0,4.5,952,3,15.56
clothing,"Goli Apple Cider Vinegar Gummy Vitamins - 60 Count - Vitamin B12, Gelatin-Free, Gluten-Free, Vegan & Non-GMO",14.98,4.5,837,5,4.41
clothing,"Jester Everyday Laptop Backpack, TNF Black-NPF, One Size",75.0,4.5,60,3,7.74
clothing,"Elisa Pendant Necklace for Women, Fashion Jewelry, 14k Gold-Plated",44.0,4.5,217,2,8.89
clothing,"Dr. Scholl’s® Plantar Fasciitis Pain Relief Orthotic Insoles, Immediately Relieves Pain: Heel, Spurs, Arch Support, Distributes Foot Pressure, Trim to Fit Shoe Inserts: Women's Size 6-10, 1 Pair",14.98,4.5,972,9,3.16
clothing,"Bluey 4 Piece Backpack Set for Pre-School Girls & Boys, Kids 16"" School Bag",42.99,4.5,986,1,4.36
clothing,"Travel Laptop Backpack, Business Anti Theft Slim Durable Laptops Backpack with USB Charging Port, College High School Computer Bag for Men Women Fits 17 Inch Notebook",23.99,4.5,619,4,4.95
clothing,"Oxford Spiral Notebook 6 Pack, 1 Subject, Wide Ruled Paper, 8 x 10-1/2 Inch, Pastel Pink, Orange, Yellow, Green, Blue and Purple, 70 Sheets (63757)",13.49,4.5,981,10,1.24
clothing,Men`s Everyday Plus Cushioned Training Crew Socks 3 Pack,23.63,4.5,703,1,4.26
clothing,"Travel Backpack 40L, TSA Friendly Flight Approved Carry-on Luggage Hand Water-resistant Lightweight Business Rucksack, Durable Large Weekender Bag Daypack Fits 17.3 Inch Laptop",68.84,4.5,539,3,20.16
clothing,Klutz Lego Gear Bots Science/STEM Activity Kit for 8-12 years,20.81,4.5,425,6,3.03
clothing,"Knee Brace Meniscus Tear Support For Arthritis Acl, Mcl Pain Patented 4-way Adjustable NonSlip Wraparound Strap Dual Side Stabilizer For Patella Stability Size [medium]",32.49,4.5,158,2,9.54
clothing,Texas Instruments TI-89 Titanium Graphing Calculator (packaging may differ),139.75,4.5,763,2,10.68
clothing,"Women's Microfiber Campus Backpack, Classic Black, One Size",107.36,4.5,977,4,31.98
clothing,GearLight 2Pack LED Headlamp - Outdoor Camping Head Lamps with Adjustable Headband - Lightweight Battery Powered Bright Flashlight Headlight with 7 Modes and Pivotable Head and Red Light,13.96,4.5,211,10,3.68
clothing,"SOKOO 230-Watt Step Down 100-220V to 110V Voltage Converter, International Power Converter/Travel Adapter- Use for EU/UK/AU/US/India More Than 150 Countries, USB Quick Charger 3.0 Grey",39.98,4.5,394,3,10.44
clothing,IMPORX Continuous Spray Bottle for Hair (10.1oz/300ml) 2 Pack Home Essentials Spray Bottles For Cleaning Empty Ultra Fine Water Mister Sprayer For Hairstyling Garden Plants Curly Hair Perfume Etc,9.99,4.5,487,6,0.84
clothing,"Amazon Basics Color-Coded Kitchen 12-Piece Knife Set, 6 Knives with 6 Blade Guards, Multicolor, 13.88 x 4.13 x 1.38 inch",15.28,4.5,816,5,1.37
clothing,"MDV106 Series | Unisex Analog Watch | 200M WR | Stainless Steel Case | Resin Band | 2 Hand Analog (HR, Min, SEC) | Date Display | Screw Down Crown/Screw Down Caseback | 3 Year Battery",49.92,4.5,76,2,12.35
clothing,Staples 116657 Manila File Folders Letter 3 Tab Assorted Position 100/Box,16.57,4.5,770,5,1.06
clothing,"Elmer's Disappearing Purple School Glue Sticks, Washable, 7 Grams, 60 Count",15.55,4.5,911,7,2.05
clothing,"Crayola Crayon Classpack - 800ct (16 Assorted Colors), Bulk School Supplies for Teachers, Kids Crayons, Arts & Crafts Classroom Supplies, 3+",53.15,4.5,380,3,9.82
clothing,"Resistance Loop Exercise Bands with Instruction Guide and Carry Bag, Set of 5",9.95,4.5,725,5,2.66
clothing,"OmieBox Bento Box for Kids - Insulated Lunch Box with Leak Proof Thermos Food Jar - 3 Compartments, 2 Temperature Zones (Blue Sky)",45.95,4.5,598,2,4.75
clothing,Texas Instruments TI-30Xa Scientific Calculator,10.82,4.5,272,7,1.16
clothing,Texas Instruments TI-34 MultiView Scientific Calculator,28.49,4.5,747,3,8.09
clothing,"Hair Wax Stick, Hair-Styling Waxes, Nourishing Accessories - Slick Stick for Women & Kids, Gel Tamer for Flyaways, Bun Maker & Styling Cream, 2.7 Fl Oz",7.99,4.5,731,10,2.28
clothing,"World's Best Beach Shade, The Original Wind-Powered® Beach Canopy, Provides 150 Sq. Ft. of Shade, Compact & Easy to Carry, Sets up in 3 Minutes, Designed in America",250.0,4.5,784,2,69.52
clothing,"Paper Mate Flair Felt Tip Pens | Medium Point 0.7 Millimeter Marker Pens | School Supplies for Teachers & Students | Assorted Colors, 12 Count",9.24,4.5,12,6,1.9
clothing,"Men's Pocket Undershirt Pack, Cotton Crew Neck T-Shirt, Moisture Wicking Tee, Assorted 6-Pack",21.98,4.5,135,5,1.15
clothing,Women's Time Off Sneaker,69.96,4.5,744,3,5.71
clothing,"Baseline Spinners, Black, 22-inch Essential Carry-On",699.0,4.5,174,3,51.95
clothing,"Omni PC Hardside Expandable Luggage with Spinner Wheels, Carry-On 20-Inch, Black",119.0,4.5,73,4,18.66
clothing,"Finer Form Multi-Functional FID Weight Bench for Full All-in-One Body Workout – Hyper Back Extension, Roman Chair, Adjustable Ab Sit up Bench, Incline Decline Bench, Flat Bench",249.99,4.5,583,2,50.78
clothing,Crayola Crayons Bundle (3 Pack),4.99,4.5,707,5,1.11
clothing,"Laptop Bag T210, Messenger Shoulder Bag for Laptop or Tablet, Sleek, Durable & Water-Repellent Fabric",14.99,4.5,968,10,4.31
clothing,"Men's Tagless Boxer Underwear, Exposed Waistband, Multi-packs Available",23.98,4.5,639,4,1.44
clothing,"Amazon Basics 6-Pack LR44 Alkaline Button Coin Cell Battery, 1.5 Volt, Long Lasting Power, Mercury-Free",5.25,4.5,771,8,1.2
clothing,"PandaEar Set of 3 Silicone Baby Bibs Waterproof, Soft, Unisex, 10-72 Months (Brown/Blue/Green)",8.45,4.5,903,7,1.1
clothing,24 Pack 17inch Wholesale Bulk Clear Backpack In Assorted Colors,200.0,4.5,450,2,41.16
clothing,Grip Strengthener Forearm Strengthener Hand Grips Strengthener Kit - 5 Pack Adjustable Resistance,16.99,4.5,634,7,1.15
clothing,"Men's Soccer Socks Anti Slip Non Slip Grip Pads for Football Basketball Sports Grip Socks, 4 Pair",18.99,4.5,788,8,2.27
clothing,Texas Instruments TI-30XIIS Scientific Calculator - Teacher Kit (10 pack),145.39,4.5,422,2,40.62
clothing,Arm Sleeves,29.99,4.5,581,3,2.1
clothing,Travel Laptop Backpack 17.3 Inch XL Computer Backpack with Hard Shell Saferoom RFID Pockets Water-Repellent Business College Daypack Stylish Bag for Men/Women-Black,43.99,4.5,239,2,10.06
clothing,"Oxford Two-Pocket Folders, Assorted Colors, Letter Size, 25 per box (57513)",11.98,4.5,931,10,0.86
clothing,"Suitcase Set 3 Piece Carry On Hardside Luggage with TSA Lock Spinner Wheels (White, S(20in))",99.99,4.5,96,4,23.58
clothing,KardiaMobile 1-Lead Personal EKG Monitor – Record at Home – Detects AFib & Irregular Arrhythmias – Easy Results in 30 Seconds – Works w/Most Smartphones - FSA/HSA Eligible,79.0,4.5,783,4,4.77
clothing,| Lash Princess False Lash Effect Mascara | Volumizing & Lengthening | Cruelty Free & Paraben Free,4.99,4.5,986,7,0.37
clothing,Retro Oval Sunglasses for Women Men Trendy Sun Glasses Classic Shades UV400 Protection SJ1217,15.99,4.5,90,5,3.71
clothing,"S2 Pro Electric Scooter, 500W Motor, 10"" Solid Tires, 25 Miles Range, 19 Mph Folding Commuter Electric Scooter for Adults (Optional Seat)",399.99,4.5,19,2,81.5
clothing,Pro V1 Golf Balls,54.99,4.5,559,1,10.5
clothing,"Windproof Travel Umbrellas for Rain - Easy Auto Open Close, Durable & Compact Umbrella, Strong Fiberglass Frame, Waterproof Canopy - Backpack, Purse, Portable Umbrella for Travel",26.99,4.5,463,4,5.31
clothing,"BEBECAN Teething Sticks for Babies 0-36 Months - Super Soft Silicone Teethers in 6 Vibrant Colors, Infant Teething Relief, Multicolored Teething Tubes Baby Gift Teethers",6.99,4.5,450,5,0.72
clothing,"Adjustable Dumbbells Set of 2, 1-Sec Adjustable Weights Dumbbells Set, 5 in 1 Free Adjustable Dumbbell Set with Anti-Slip Texture Handle, Exercise & Fitness Dumbbells, Weight Set For Home Gym Suit both Men and Women",223.99,4.5,429,2,43.49
clothing,"Bosley's Basset Hound Dreams Polarized Sunglasses for Men & Women, Brown Translucent Frames with Brown No-Reflective Lens, UV400 Protection, No Slip",25.0,4.5,983,3,5.09
clothing,"OOahh Slide, Black - Men’s Size 11, Women’s Size 13 - Lightweight Recovery Footwear - Reduces Stress on Feet, Joints & Back - Machine Washable",59.95,4.5,724,4,15.75
clothing,"Men's Cotton Tank Undershirts Pack, Moisture-Wicking Ribbed Tanks, Lightweight Cotton Tank Undershirts, 6-Pack",18.49,4.5,553,5,3.68
clothing,"Sposie Diaper Booster Pads, Stop Leaks in Overnight Diapers, Nighttime Diapers, Baby Diapers, and Disposable Toddler Training Underwear Girls and Boys, Adhesive Diaper Pad, Size 5 Diapers and up",33.49,4.5,559,1,5.01
clothing,"Toiletry Bag Travel Bag with Hanging Hook, Water-resistant Makeup Cosmetic Bag Travel Organizer for Accessories, Shampoo, Full-size Container, Toiletries (Black, Medium)",22.99,4.5,259,2,5.5
clothing,Men's Athletic Cushioned Quarter Socks (with Arch Compression for a Secure Fit (6-Pair),16.5,4.5,798,10,3.3
clothing,"womens Value, Crew Soft Moisture-wicking Socks, Available in 10 and 14-packs",8.79,4.5,831,10,1.94
clothing,"Fit & Fresh Cool Coolers Kids Lunch Box Ice Packs, Slim Ice Packs for Lunch Bags, Lunch Ice Packs Reusable-Multicolored, Set of 4 (Penguin)",7.99,4.5,350,6,1.83
clothing,"Bed Head Hair Wax Stick for a Soft, Pliable Hold, Hair Care Slick Back Stick Styling Product with Beeswax & Japan Wax, 2.57 oz",15.99,4.5,43,9,4.7
clothing,"Creator 2 Backpack, Gradient Rose Tone Pink/Onix Grey, One Size",29.99,4.5,391,3,4.31
clothing,"Oxford Composition Notebooks, Comp Book for School, School Supplies, Notebooks for School, 6 Pack, College Ruled Paper, 9-3/4 x 7-1/2 Inches, 100 Sheets, Assorted Pastel Covers (63760)",11.85,4.5,20,8,2.93
clothing,"Makeup Setting Spray, Matte Setting Spray for 16HR Make Up Wear",9.97,4.5,447,9,0.9
clothing,"MATEIN Travel Laptop Backpack, 17 inch Business Flight Approved Carry on Backpack, TSA Large Computer Backpack for Men Women with USB Port and Trolley Sleeve, College School Tactical Book Bag, Grey",23.39,4.5,213,3,6.71
clothing,"Clear Backpack Heavy Duty has TSA Lock, 2-Way Zipper. PVC Transparent Backpack X-Large - H18''xW14''xD8 - Black",39.97,4.5,654,4,10.53
clothing,"Strongest Windproof Travel Umbrella (Compact, Superior & Beautiful), Small Strong but Light Portable and Automatic Folding Rain Umbrella, Durable Premium Grip, Fits Car & Backpack",19.91,4.5,188,7,2.82
clothing,48 Pcs 17 Inch Backpack in Bulk Foldable Classic Back Packs Colorful Book Bags Assorted Colors Lightweight Bookbags for Outdoor Travel Student School Supply 8 Colors,154.99,4.5,84,3,16.14
clothing,HVOMO Pencil Case Large Capacity Pencil Pouch Handheld Pen Bag Cosmetic Portable Gift for Office School Teen Girl Boy Men Women Adult (Pink),14.99,4.5,683,9,3.2
clothing,Performance Cushion Crew Socks with Band (6 Pairs),27.5,4.5,380,3,6.77
clothing,"Duracell 2032 Lithium Battery. 4 Count Pack. Child Safety Features. Compatible with Apple AirTag, Key Fob, and other devices. CR2032 Lithium 3V Cell. 2032 Battery, Lithium Coin Battery",4.99,4.5,331,6,1.01
clothing,"Oxford Spiral Notebook 6 Pack, 1 Subject, College Ruled Paper, 8 x 10-1/2 Inch, Color Assortment Design May Vary (65007)",12.81,4.5,517,7,2.04
clothing,"Extra Large 52L Travel Laptop Backpack with USB Charging Port, College High School Backpack Airline Approved Business Work Bag Fit 17 Inch Laptops for Men Women,Black",29.99,4.5,884,2,7.92
clothing,"Cross Town Backpack 17"" x 12.5"" x 6"" - Simple Bag for Everyone with 1 Main Compartment, Front Utility Pocket - Premium Class Accessories - Black",36.99,4.5,283,1,5.21
clothing,"Travel Laptop Backpack, Business Anti Theft Slim Sturdy Laptops Backpack with USB Charging Port, Water Resistant College School Computer Bag Gift for Men & Women Fits 15.6 Inch Notebook, Grey",21.99,4.5,341,1,3.88
clothing,Unisex-child Kids' Classic Clogs,39.95,4.5,747,3,2.76
clothing,"Hopkost Boob Tape Breast Lift Tape for Large Breasts with 2 Pcs Nipple Covers Invisible Boobtape for A-G Cup(Beige,3 in)",14.99,4.5,54,9,3.55
clothing,"LEGO Marvel Infinity Gauntlet Set 76191 Collectible Thanos Glove with Infinity Stones, Building Set, Avengers Gift Idea for Adults and Teens, Model Kits for Decoration and Display",63.99,4.5,271,3,6.14
clothing,"Visor Clear, Football and Lacrosse Helmet Eye-Shield",24.9,4.5,63,3,1.62
clothing,"25L Classic Backpack, Durable Water-Resistant Pack with Laptop Sleeve, Brown, One Size",49.99,4.5,241,2,12.78
clothing,"Windproof Travel Compact Umbrella-Automatic Umbrellas for Rain-Compact Folding Umbrella, Travel Umbrella Compact, Small Portable Windproof Umbrellas for Men Women Teenage.",9.99,4.5,39,10,0.85
clothing,"Holy Hydration! Makeup Melting Cleansing Balm, Face Cleanser & Makeup Remover, Infused with Hyaluronic Acid to Hydrate Skin, 2 Oz",11.0,4.5,274,5,2.31
clothing,Scrubs for Women Set - Stretch V-Neck Scrub Top & Jogger Pant with 8 Pockets,29.99,4.5,802,4,3.47
clothing,"Main Campus FX Backpack - Travel, or Work Bag w 15-Inch Laptop Pack with Leather Trims, Black",44.95,4.5,169,4,12.3
clothing,LiCB 20 Pack LR44 AG13 357 303 SR44 Battery 1.5V Button Coin Cell Batteries,5.99,4.5,102,5,0.73
clothing,"Amazon Basics 3-Ring Binder with Zipper - O-Ring, 3 Inch, Black",25.29,4.5,182,1,5.55
clothing,"Nxtrnd XTD Scrunch Football Socks, Extra Long Padded Sport Socks for Men & Boys",19.95,4.5,340,10,4.47
clothing,"Crayola Colored Pencils Bulk, Kids School Supplies For Teachers, 12 Packs with 12 Colors [Amazon Exclusive]",25.98,4.5,398,3,3.8
clothing,25 Benefit Miracle Milk Leave in Conditioner | Heat Protectant and Detangler Spray | Formulated with Coconut Oil | For Frizzy & Curly Hair,26.0,4.5,23,3,3.64
clothing,"Excel 6 Backpack, Black/White 3 Stripe Webbing, One Size",45.45,4.5,475,2,6.43
clothing,Big Student Laptop Backpack For College Women Middle High School Teen Girls Bookbag Travel Daypack (Black),29.99,4.5,454,2,4.93
clothing,"Cool Backpack, with 15-inch Laptop Sleeve - Large Computer Bag Rucksack with 2 Compartments, Ergonomic Straps, Grey Letterman",49.0,4.5,405,1,8.92
clothing,"Men's Dri-Tech Moisture Control Crew Socks Multipack, Available in M-XXL",9.09,4.5,217,5,0.78
clothing,"Men's Underwear Boxer Briefs, Cotton Stretch Moisture-Wicking Underwear, Multi-pack",26.0,4.5,444,2,5.0
clothing,Kawaii Backpack with 21Pcs Accessories Anime Cartoon Anti-Theft Travel Aesthetic New Semester Gifts Bag with Cute Pins…,43.99,4.5,197,3,3.51
clothing,"Unisex-Adult Hustle Sport Backpack , Pitch Gray Medium Heather (012)/Black , One Size Fits All",33.75,4.5,613,4,6.24
clothing,"9 Pairs Gold Hoop Earrings for Women, 925 Sterling Silver Post 14K Real Gold Plated Chunky Hoop Earrings Set for Women Hypoallergenic Thick Lightweight Hoop Earrings for Women Gold Jewelry Gifts",15.99,4.5,64,6,1.12
clothing,"3 Pack, Men's Short Sleeve Crew Neck T-Shirt, S - 4XL",59.99,4.5,299,2,17.72
clothing,"Pickleball Paddles Set of 2 - Graphite Surface with High Grit & Spin, USAPA Approved Pickleball Set Pickle Ball Raquette Lightweight Polymer Honeycomb Non-Slip Grip 4 Outdoor Balls & Bag",69.98,4.5,350,1,10.53
clothing,"1-inch 3 Ring Binder with 2 Interior Pockets, 1'' Basic Binders Holds US Letter Size 8.5'' x 11'' Paper - Versatile Binders for Office, Home, and School Use, 6 Pack (White)",28.99,4.5,690,1,6.76
clothing,Crayola Crayons 24 Colors (Pack of 4),6.99,4.5,317,9,1.14
clothing,UNBREAKcable Apple AirTag Holder - 4 Pack [Fit Tightly Design] [Easy to Install] [Hold Air Tag Securely] Waterproof TPU Shell Protective Case with All Metal Keychain Key Ring Clip,21.99,4.5,810,4,3.92
clothing,"Teen Girls Casual Backpack High Middle School Daypack Women Daily Travel Laptop Bag (1# Blue, 26 Liters)",27.8,4.5,943,2,3.1
clothing,24 Pack Classic Backpacks in Bulk Wholesale Back Packs for Boys and Girls (Assorted 12 Color Pack),89.0,4.5,113,1,16.53
clothing,"Owala Harry Potter FreeSip Insulated Stainless Steel Water Bottle with Straw for Sports and Travel, BPA-Free Sports Water Bottle, 24oz, Ravenclaw",28.57,4.5,493,1,5.44
clothing,"Energizer 3V Batteries, 3 Volt Battery Lithium Coin, 2 Count",3.98,4.5,36,7,1.15
clothing,VE2199,132.39,4.5,177,4,14.95
clothing,Gatorade 32 Oz Squeeze Water Sports Bottle - Value Pack of 6 - New Easy Grip Design for 2014,34.99,4.5,108,4,4.74
clothing,Wallet for Men - with Money Clip Slim Leather Slots Credit Card Holder RFID Blocking Bifold Minimalist Wallet,36.99,4.5,810,1,8.66
clothing,"Weiman Fine Jewelry Cleaner Liquid with Cleaning Brush – Restores Shine & Brilliance to Gold, Platinum, Precious Gemstones & Diamond Jewelry, 6 Oz",7.8,4.5,13,8,0.54
clothing,"Carry on Backpack, Extra Large 40L Flight Approved Travel Backpack for Men & Women,Expandable Large Suitcase Backpacks With 4 Packing Cubes,Water Resistant Luggage Daypack Weekender Bag,Grey",34.19,4.5,924,1,2.89
clothing,12 Ball Mason Jar with Lid - Regular Mouth - 16 oz by Jarden (Packs of 12),13.44,4.5,537,10,3.88
clothing,Women's Athletic Shorts High Waisted Running Shorts Pocket Sporty Short Gym Elastic Workout Shorts,24.99,4.5,332,1,5.71
clothing,Moonlight Slumber Little Dreamer Dual Firmness All Foam Crib Mattress,199.99,4.5,305,2,50.21
clothing,"MATEIN Carry on Backpack, Extra Large Travel Backpack Expandable Airplane Approved Weekender Bag for Men and Women, Water Resistant Lightweight Daypack for Flight 40L, Black",29.99,4.5,736,3,7.08
clothing,"Apple Watch Series 9 [GPS + Cellular 45mm] Smartwatch with Midnight Aluminum Case with Midnight Sport Loop. Fitness Tracker, ECG Apps, Always-On Retina Display, Carbon Neutral",429.0,4.5,314,4,92.12
clothing,2024 Newest Ultra Boost Inserts Double-Sided Adhesive Pads Sticky Bikini Padding Inserts for Sports Bra Swimsuit,19.99,4.5,444,8,3.34
clothing,"S2 MAX Electric Scooter, 40.4 Mi Long Range & 19 MPH, 650W MAX Motor Power, 10'' Pneumatic Tires, Split Hub Set, Dual Braking System and Cruise Control, Foldable Commuter E-Scooter for Adults",499.99,4.5,717,2,63.49
clothing,Unisex-Baby 8-Pack Short Sleeve Onesies Bodysuits,15.88,4.5,700,8,2.85
clothing,"Lip Sleeping Mask: Nourish, Hydrate, Vitamin C, Murumuru & Shea Butter, Antioxidants, Flaky, Dry Lips",24.0,4.5,321,1,3.19
clothing,"Casio fx-115ESPLUS2 2nd Edition, Advanced Scientific Calculator",16.99,4.5,342,5,4.8
clothing,48 Pcs Back Packs in Bulk for Kids Classic Bookbags 17 Inch Colorful Basic Back Packs School Supply Kits for Boys Girls (Stylish Colors),154.99,4.5,363,4,20.06
